antecedente;consequente;suporte;confiança;pto médio ant.;pto médio cons.
[16];[6, 9, 12, 13];2;0.4;"[ 0.508 -0.65  -0.049 -0.588  0.525  0.858 -0.009  0.028 -0.229 -0.069
  0.027]";"[ 0.753 -0.072  0.521  0.079 -0.065 -0.004  0.042 -0.186  0.045  0.037
 -0.   ]"
[13];[6, 9, 12, 16];2;0.2222222222222222;"[ 0.445  0.858  0.745 -0.59  -0.319  0.166  0.54  -0.365 -0.107  0.129
  0.039]";"[ 0.769 -0.449  0.322  0.08   0.146  0.169 -0.095 -0.087  0.015 -0.013
 -0.003]"
[12];[6, 9, 13, 16];2;0.2;"[ 0.631 -0.689  0.199  0.867  0.471 -0.189  0.004 -0.326  0.165  0.059
  0.135]";"[ 0.722 -0.062  0.459 -0.285 -0.051  0.258  0.039 -0.097 -0.053  0.005
 -0.027]"
[9];[6, 12, 13, 16];2;0.3333333333333333;"[ 0.66  -0.687  1.111  0.257 -0.263  0.093 -0.372 -0.154 -0.035  0.129
 -0.176]";"[ 0.715 -0.063  0.231 -0.132  0.132  0.187  0.133 -0.14  -0.003 -0.013
  0.05 ]"
[6];[9, 12, 13, 16];2;0.2222222222222222;"[ 1.276e+00  2.310e-01  2.800e-02 -2.180e-01 -1.480e-01 -8.500e-02
 -5.000e-03  1.030e-01  1.590e-01 -1.690e-01  1.000e-03]";"[ 0.561 -0.292  0.502 -0.013  0.103  0.232  0.041 -0.204 -0.052  0.062
  0.006]"
[6, 13, 16, 7, 11];[1];1;1.0;"[ 0.486  0.218 -0.218 -0.288 -0.092  0.238  0.161  0.053 -0.072  0.015
  0.017]";"[ 0.649  0.842 -0.859 -0.127  0.051  0.324 -0.256 -0.196  0.316 -0.069
 -0.053]"
[13, 1, 16, 7, 11];[6];1;1.0;"[ 0.361  0.34  -0.395 -0.27  -0.052  0.319  0.111 -0.007 -0.041  0.035
  0.006]";"[ 1.276e+00  2.310e-01  2.800e-02 -2.180e-01 -1.480e-01 -8.500e-02
 -5.000e-03  1.030e-01  1.590e-01 -1.690e-01  1.000e-03]"
[6, 13, 1, 16, 11];[7];1;1.0;"[ 0.562  0.294 -0.186 -0.442 -0.115  0.269  0.01  -0.051 -0.014 -0.025
 -0.001]";"[ 0.27   0.46  -1.017  0.642  0.167  0.166  0.499  0.323  0.024  0.13
  0.037]"
[6, 13, 1, 16, 7];[11];1;1.0;"[ 0.63   0.348 -0.23  -0.176  0.055  0.286  0.154 -0.022  0.033 -0.01
  0.01 ]";"[-0.068  0.189 -0.796 -0.688 -0.682  0.084 -0.219  0.176 -0.208  0.056
 -0.019]"
[6, 1, 16, 7, 11];[13];1;1.0;"[ 0.527  0.214 -0.538 -0.196 -0.018  0.269  0.002  0.087  0.012 -0.024
 -0.002]";"[ 0.445  0.858  0.745 -0.59  -0.319  0.166  0.54  -0.365 -0.107  0.129
  0.039]"
[6, 13, 1, 7, 11];[16];1;1.0;"[ 0.515  0.516 -0.379 -0.196 -0.186  0.131  0.112  0.008  0.037  0.015
  0.001]";"[ 0.508 -0.65  -0.049 -0.588  0.525  0.858 -0.009  0.028 -0.229 -0.069
  0.027]"
[13, 16, 7, 11];[1, 6];1;1.0;"[ 0.289  0.214 -0.279 -0.306 -0.077  0.318  0.203  0.04  -0.13   0.061
  0.021]";"[ 0.963  0.537 -0.415 -0.172 -0.049  0.119 -0.13  -0.046  0.238 -0.119
 -0.026]"
[6, 13, 16, 11];[1, 7];1;1.0;"[ 0.54   0.157 -0.018 -0.521 -0.156  0.256  0.077 -0.015 -0.096 -0.013
  0.012]";"[ 0.46   0.651 -0.938  0.257  0.109  0.245  0.121  0.063  0.17   0.031
 -0.008]"
[6, 13, 16, 7];[1, 11];1;1.0;"[ 0.625  0.225 -0.073 -0.188  0.056  0.276  0.256  0.022 -0.038  0.005
  0.026]";"[ 0.291  0.516 -0.827 -0.407 -0.316  0.204 -0.237 -0.01   0.054 -0.007
 -0.036]"
[6, 16, 7, 11];[1, 13];1;1.0;"[ 0.497  0.058 -0.458 -0.213 -0.035  0.256  0.066  0.157 -0.064 -0.013
  0.011]";"[ 0.547  0.85  -0.057 -0.358 -0.134  0.245  0.142 -0.281  0.105  0.03
 -0.007]"
[6, 13, 7, 11];[1, 16];1;1.0;"[ 0.481  0.435 -0.26  -0.213 -0.246  0.083  0.204  0.059 -0.033  0.036
  0.014]";"[ 0.578  0.096 -0.454 -0.358  0.288  0.591 -0.133 -0.084  0.043 -0.069
 -0.013]"
[13, 1, 16, 11];[6, 7];1;1.0;"[ 0.383  0.31  -0.239 -0.498 -0.106  0.358  0.014 -0.089 -0.057  0.012
 -0.002]";"[ 0.773  0.346 -0.494  0.212  0.009  0.04   0.247  0.213  0.092 -0.02
  0.019]"
[13, 1, 16, 7];[6, 11];1;1.0;"[ 0.468  0.377 -0.295 -0.166  0.106  0.378  0.193 -0.053  0.001  0.03
  0.012]";"[ 0.604  0.21  -0.384 -0.453 -0.415 -0.    -0.112  0.14  -0.024 -0.057
 -0.009]"
[1, 16, 7, 11];[6, 13];1;1.0;"[ 0.34   0.21  -0.68  -0.19   0.015  0.358  0.004  0.083 -0.024  0.012
 -0.002]";"[ 0.86   0.545  0.387 -0.404 -0.234  0.04   0.268 -0.131  0.026 -0.02
  0.02 ]"
[13, 1, 7, 11];[6, 16];1;1.0;"[ 0.324  0.587 -0.481 -0.191 -0.196  0.185  0.141 -0.016  0.006  0.061
  0.001]";"[ 0.892 -0.209 -0.01  -0.403  0.188  0.386 -0.007  0.066 -0.035 -0.119
  0.014]"
[6, 13, 1, 16];[7, 11];1;0.5;"[ 0.719  0.32  -0.033 -0.381  0.027  0.315  0.068 -0.108  0.035 -0.045
  0.003]";"[ 0.101  0.325 -0.906 -0.023 -0.258  0.125  0.14   0.249 -0.092  0.093
  0.009]"
[6, 1, 16, 11];[7, 13];1;1.0;"[ 0.591  0.153 -0.419 -0.405 -0.064  0.295 -0.122  0.028  0.01  -0.063
 -0.011]";"[ 0.357  0.659 -0.136  0.026 -0.076  0.166  0.52  -0.021 -0.042  0.129
  0.038]"
[6, 13, 1, 11];[7, 16];1;0.5;"[ 0.576  0.53  -0.22  -0.406 -0.275  0.122  0.015 -0.07   0.04  -0.014
 -0.008]";"[ 0.389 -0.095 -0.533  0.027  0.346  0.512  0.245  0.175 -0.103  0.031
  0.032]"
[6, 1, 16, 7];[11, 13];1;1.0;"[ 0.676  0.221 -0.474 -0.073  0.149  0.316  0.057  0.064  0.068 -0.044
  0.003]";"[ 0.188  0.524 -0.025 -0.639 -0.501  0.125  0.161 -0.095 -0.158  0.092
  0.01 ]"
[6, 13, 1, 7];[11, 16];1;0.5;"[ 0.66   0.598 -0.275 -0.073 -0.062  0.143  0.195 -0.034  0.098  0.005
  0.006]";"[ 0.22  -0.231 -0.422 -0.638 -0.079  0.471 -0.114  0.102 -0.219 -0.007
  0.004]"
[6, 1, 7, 11];[13, 16];1;1.0;"[ 0.532  0.431 -0.661 -0.098 -0.153  0.122  0.005  0.102  0.073 -0.013
 -0.009]";"[ 0.476  0.104  0.348 -0.589  0.103  0.512  0.266 -0.169 -0.168  0.03
  0.033]"
[13, 16, 11];[1, 6, 7];1;1.0;"[ 0.295  0.132 -0.033 -0.622 -0.159  0.369  0.104 -0.054 -0.182  0.039
  0.015]";"[ 0.732  0.511 -0.616  0.099  0.023  0.135  0.079  0.077  0.166 -0.036
 -0.005]"
[13, 16, 7];[1, 6, 11];1;1.0;"[ 0.407  0.223 -0.107 -0.179  0.124  0.396  0.343 -0.005 -0.104  0.063
  0.034]";"[ 0.619  0.421 -0.542 -0.344 -0.26   0.108 -0.16   0.028  0.089 -0.061
 -0.024]"
[16, 7, 11];[1, 6, 13];1;1.0;"[ 0.237 -0.    -0.62  -0.211  0.003  0.369  0.09   0.176 -0.138  0.039
  0.015]";"[ 0.79   0.644 -0.028 -0.311 -0.139  0.135  0.093 -0.153  0.123 -0.037
 -0.004]"
[13, 7, 11];[1, 6, 16];1;1.0;"[ 0.216  0.502 -0.356 -0.212 -0.278  0.139  0.273  0.044 -0.097  0.105
  0.019]";"[ 0.811  0.141 -0.293 -0.311  0.143  0.365 -0.09  -0.022  0.082 -0.102
 -0.008]"
[6, 13, 16];[1, 7, 11];1;0.3333333333333333;"[ 0.743  0.146  0.242 -0.465  0.019  0.313  0.175 -0.078 -0.059 -0.036
  0.022]";"[ 0.284  0.497 -0.89  -0.058 -0.155  0.191  0.008  0.101  0.044  0.039
 -0.012]"
[6, 16, 11];[1, 7, 13];1;1.0;"[ 0.572 -0.077 -0.272 -0.498 -0.102  0.286 -0.078  0.102 -0.093 -0.061
  0.003]";"[ 0.455  0.72  -0.377 -0.025 -0.034  0.218  0.261 -0.08   0.078  0.063
  0.007]"
[6, 13, 11];[1, 7, 16];1;0.5;"[ 0.551  0.426 -0.007 -0.498 -0.383  0.055  0.106 -0.029 -0.052  0.005
  0.007]";"[ 0.476  0.217 -0.641 -0.024  0.248  0.449  0.078  0.052  0.037 -0.003
  0.003]"
[6, 16, 7];[1, 11, 13];1;1.0;"[ 0.685  0.014 -0.346 -0.055  0.181  0.313  0.162  0.151 -0.015 -0.036
  0.022]";"[ 0.342  0.63  -0.303 -0.468 -0.317  0.191  0.022 -0.128  0.     0.038
 -0.011]"
[6, 13, 7];[1, 11, 16];1;0.5;"[ 0.664  0.517 -0.081 -0.055 -0.1    0.082  0.345  0.02   0.025  0.03
  0.025]";"[ 0.363  0.127 -0.568 -0.468 -0.035  0.422 -0.161  0.003 -0.04  -0.027
 -0.015]"
[6, 7, 11];[1, 13, 16];1;1.0;"[ 0.493  0.293 -0.595 -0.088 -0.221  0.055  0.092  0.201 -0.008  0.005
  0.006]";"[ 0.534  0.35  -0.054 -0.435  0.086  0.449  0.092 -0.178 -0.007 -0.003
  0.004]"
[13, 1, 16];[6, 7, 11];1;0.5;"[ 0.534  0.35  -0.054 -0.435  0.086  0.449  0.092 -0.178 -0.007 -0.003
  0.004]";"[ 0.493  0.293 -0.595 -0.088 -0.221  0.055  0.092  0.201 -0.008  0.005
  0.006]"
[1, 16, 11];[6, 7, 13];1;1.0;"[ 0.363  0.127 -0.568 -0.468 -0.035  0.422 -0.161  0.003 -0.04  -0.027
 -0.015]";"[ 0.664  0.517 -0.081 -0.055 -0.1    0.082  0.345  0.02   0.025  0.03
  0.025]"
[13, 1, 11];[6, 7, 16];1;0.5;"[ 0.342  0.63  -0.303 -0.468 -0.317  0.191  0.022 -0.128  0.     0.038
 -0.011]";"[ 0.685  0.014 -0.346 -0.055  0.181  0.313  0.162  0.151 -0.015 -0.036
  0.022]"
[1, 16, 7];[6, 11, 13];1;1.0;"[ 0.476  0.217 -0.641 -0.024  0.248  0.449  0.078  0.052  0.037 -0.003
  0.003]";"[ 0.551  0.426 -0.007 -0.498 -0.383  0.055  0.106 -0.029 -0.052  0.005
  0.007]"
[13, 1, 7];[6, 11, 16];1;0.5;"[ 0.455  0.72  -0.377 -0.025 -0.034  0.218  0.261 -0.08   0.078  0.063
  0.007]";"[ 0.572 -0.077 -0.272 -0.498 -0.102  0.286 -0.078  0.102 -0.093 -0.061
  0.003]"
[1, 7, 11];[6, 13, 16];1;1.0;"[ 0.284  0.497 -0.89  -0.058 -0.155  0.191  0.008  0.101  0.044  0.039
 -0.012]";"[ 0.743  0.146  0.242 -0.465  0.019  0.313  0.175 -0.078 -0.059 -0.036
  0.022]"
[6, 1, 16];[7, 11, 13];1;0.5;"[ 0.811  0.141 -0.293 -0.311  0.143  0.365 -0.09  -0.022  0.082 -0.102
 -0.008]";"[ 0.216  0.502 -0.356 -0.212 -0.278  0.139  0.273  0.044 -0.097  0.105
  0.019]"
[6, 13, 1];[7, 11, 16];1;0.25;"[ 0.79   0.644 -0.028 -0.311 -0.139  0.135  0.093 -0.153  0.123 -0.037
 -0.004]";"[ 0.237 -0.    -0.62  -0.211  0.003  0.369  0.09   0.176 -0.138  0.039
  0.015]"
[6, 1, 11];[7, 13, 16];1;0.5;"[ 0.619  0.421 -0.542 -0.344 -0.26   0.108 -0.16   0.028  0.089 -0.061
 -0.024]";"[ 0.407  0.223 -0.107 -0.179  0.124  0.396  0.343 -0.005 -0.104  0.063
  0.034]"
[6, 1, 7];[11, 13, 16];1;0.3333333333333333;"[ 0.732  0.511 -0.616  0.099  0.023  0.135  0.079  0.077  0.166 -0.036
 -0.005]";"[ 0.295  0.132 -0.033 -0.622 -0.159  0.369  0.104 -0.054 -0.182  0.039
  0.015]"
[13, 16];[1, 6, 7, 11];1;0.3333333333333333;"[ 0.476  0.104  0.348 -0.589  0.103  0.512  0.266 -0.169 -0.168  0.03
  0.033]";"[ 0.532  0.431 -0.661 -0.098 -0.153  0.122  0.005  0.102  0.073 -0.013
 -0.009]"
[16, 11];[1, 6, 7, 13];1;1.0;"[ 0.22  -0.231 -0.422 -0.638 -0.079  0.471 -0.114  0.102 -0.219 -0.007
  0.004]";"[ 0.66   0.598 -0.275 -0.073 -0.062  0.143  0.195 -0.034  0.098  0.005
  0.006]"
[13, 11];[1, 6, 7, 16];1;0.5;"[ 0.188  0.524 -0.025 -0.639 -0.501  0.125  0.161 -0.095 -0.158  0.092
  0.01 ]";"[ 0.676  0.221 -0.474 -0.073  0.149  0.316  0.057  0.064  0.068 -0.044
  0.003]"
[16, 7];[1, 6, 11, 13];1;1.0;"[ 0.389 -0.095 -0.533  0.027  0.346  0.512  0.245  0.175 -0.103  0.031
  0.032]";"[ 0.576  0.53  -0.22  -0.406 -0.275  0.122  0.015 -0.07   0.04  -0.014
 -0.008]"
[13, 7];[1, 6, 11, 16];1;0.5;"[ 0.357  0.659 -0.136  0.026 -0.076  0.166  0.52  -0.021 -0.042  0.129
  0.038]";"[ 0.591  0.153 -0.419 -0.405 -0.064  0.295 -0.122  0.028  0.01  -0.063
 -0.011]"
[7, 11];[1, 6, 13, 16];1;1.0;"[ 0.101  0.325 -0.906 -0.023 -0.258  0.125  0.14   0.249 -0.092  0.093
  0.009]";"[ 0.719  0.32  -0.033 -0.381  0.027  0.315  0.068 -0.108  0.035 -0.045
  0.003]"
[6, 16];[1, 7, 11, 13];1;0.25;"[ 0.892 -0.209 -0.01  -0.403  0.188  0.386 -0.007  0.066 -0.035 -0.119
  0.014]";"[ 0.324  0.587 -0.481 -0.191 -0.196  0.185  0.141 -0.016  0.006  0.061
  0.001]"
[6, 13];[1, 7, 11, 16];1;0.14285714285714285;"[ 0.86   0.545  0.387 -0.404 -0.234  0.04   0.268 -0.131  0.026 -0.02
  0.02 ]";"[ 0.34   0.21  -0.68  -0.19   0.015  0.358  0.004  0.083 -0.024  0.012
 -0.002]"
[6, 11];[1, 7, 13, 16];1;0.5;"[ 0.604  0.21  -0.384 -0.453 -0.415 -0.    -0.112  0.14  -0.024 -0.057
 -0.009]";"[ 0.468  0.377 -0.295 -0.166  0.106  0.378  0.193 -0.053  0.001  0.03
  0.012]"
[6, 7];[1, 11, 13, 16];1;0.3333333333333333;"[ 0.773  0.346 -0.494  0.212  0.009  0.04   0.247  0.213  0.092 -0.02
  0.019]";"[ 0.383  0.31  -0.239 -0.498 -0.106  0.358  0.014 -0.089 -0.057  0.012
 -0.002]"
[1, 16];[6, 7, 11, 13];1;0.5;"[ 0.578  0.096 -0.454 -0.358  0.288  0.591 -0.133 -0.084  0.043 -0.069
 -0.013]";"[ 0.481  0.435 -0.26  -0.213 -0.246  0.083  0.204  0.059 -0.033  0.036
  0.014]"
[13, 1];[6, 7, 11, 16];1;0.25;"[ 0.547  0.85  -0.057 -0.358 -0.134  0.245  0.142 -0.281  0.105  0.03
 -0.007]";"[ 0.497  0.058 -0.458 -0.213 -0.035  0.256  0.066  0.157 -0.064 -0.013
  0.011]"
[1, 11];[6, 7, 13, 16];1;0.5;"[ 0.291  0.516 -0.827 -0.407 -0.316  0.204 -0.237 -0.01   0.054 -0.007
 -0.036]";"[ 0.625  0.225 -0.073 -0.188  0.056  0.276  0.256  0.022 -0.038  0.005
  0.026]"
[1, 7];[6, 11, 13, 16];1;0.3333333333333333;"[ 0.46   0.651 -0.938  0.257  0.109  0.245  0.121  0.063  0.17   0.031
 -0.008]";"[ 0.54   0.157 -0.018 -0.521 -0.156  0.256  0.077 -0.015 -0.096 -0.013
  0.012]"
[6, 1];[7, 11, 13, 16];1;0.2;"[ 0.963  0.537 -0.415 -0.172 -0.049  0.119 -0.13  -0.046  0.238 -0.119
 -0.026]";"[ 0.289  0.214 -0.279 -0.306 -0.077  0.318  0.203  0.04  -0.13   0.061
  0.021]"
[16];[1, 6, 7, 11, 13];1;0.2;"[ 0.508 -0.65  -0.049 -0.588  0.525  0.858 -0.009  0.028 -0.229 -0.069
  0.027]";"[ 0.515  0.516 -0.379 -0.196 -0.186  0.131  0.112  0.008  0.037  0.015
  0.001]"
[13];[1, 6, 7, 11, 16];1;0.1111111111111111;"[ 0.445  0.858  0.745 -0.59  -0.319  0.166  0.54  -0.365 -0.107  0.129
  0.039]";"[ 0.527  0.214 -0.538 -0.196 -0.018  0.269  0.002  0.087  0.012 -0.024
 -0.002]"
[11];[1, 6, 7, 13, 16];1;0.3333333333333333;"[-0.068  0.189 -0.796 -0.688 -0.682  0.084 -0.219  0.176 -0.208  0.056
 -0.019]";"[ 0.63   0.348 -0.23  -0.176  0.055  0.286  0.154 -0.022  0.033 -0.01
  0.01 ]"
[7];[1, 6, 11, 13, 16];1;0.25;"[ 0.27   0.46  -1.017  0.642  0.167  0.166  0.499  0.323  0.024  0.13
  0.037]";"[ 0.562  0.294 -0.186 -0.442 -0.115  0.269  0.01  -0.051 -0.014 -0.025
 -0.001]"
[6];[1, 7, 11, 13, 16];1;0.1111111111111111;"[ 1.276e+00  2.310e-01  2.800e-02 -2.180e-01 -1.480e-01 -8.500e-02
 -5.000e-03  1.030e-01  1.590e-01 -1.690e-01  1.000e-03]";"[ 0.361  0.34  -0.395 -0.27  -0.052  0.319  0.111 -0.007 -0.041  0.035
  0.006]"
[1];[6, 7, 11, 13, 16];1;0.2;"[ 0.649  0.842 -0.859 -0.127  0.051  0.324 -0.256 -0.196  0.316 -0.069
 -0.053]";"[ 0.486  0.218 -0.218 -0.288 -0.092  0.238  0.161  0.053 -0.072  0.015
  0.017]"
[12, 6, 13, 18, 7];[1];1;1.0;"[ 0.574  0.374 -0.027  0.135  0.103 -0.173  0.167 -0.053  0.025  0.054
  0.034]";"[ 0.649  0.842 -0.859 -0.127  0.051  0.324 -0.256 -0.196  0.316 -0.069
 -0.053]"
[12, 13, 1, 18, 7];[6];1;1.0;"[ 0.448  0.496 -0.204  0.153  0.143 -0.091  0.116 -0.113  0.056  0.074
  0.023]";"[ 1.276e+00  2.310e-01  2.800e-02 -2.180e-01 -1.480e-01 -8.500e-02
 -5.000e-03  1.030e-01  1.590e-01 -1.690e-01  1.000e-03]"
[12, 6, 13, 1, 18];[7];1;1.0;"[ 0.65   0.45   0.005 -0.019  0.08  -0.141  0.016 -0.157  0.083  0.014
  0.016]";"[ 0.27   0.46  -1.017  0.642  0.167  0.166  0.499  0.323  0.024  0.13
  0.037]"
[6, 13, 1, 18, 7];[12];1;1.0;"[ 0.578  0.68  -0.238 -0.064  0.019 -0.07   0.115 -0.027  0.055  0.029
 -0.004]";"[ 0.631 -0.689  0.199  0.867  0.471 -0.189  0.004 -0.326  0.165  0.059
  0.135]"
[12, 6, 1, 18, 7];[13];1;0.5;"[ 0.615  0.37  -0.347  0.228  0.177 -0.141  0.007 -0.019  0.109  0.015
  0.015]";"[ 0.445  0.858  0.745 -0.59  -0.319  0.166  0.54  -0.365 -0.107  0.129
  0.039]"
[12, 6, 13, 1, 7];[18];1;1.0;"[ 0.654  0.341 -0.181  0.115  0.044  0.076  0.156 -0.092  0.111  0.016
  0.032]";"[ 2.480e-01  1.008e+00 -8.800e-02 -2.500e-02  3.460e-01 -9.220e-01
 -2.050e-01 -1.000e-03 -1.180e-01  1.230e-01 -4.300e-02]"
[12, 13, 18, 7];[1, 6];1;1.0;"[ 0.398  0.409 -0.04   0.224  0.166 -0.195  0.21  -0.092 -0.009  0.11
  0.042]";"[ 0.963  0.537 -0.415 -0.172 -0.049  0.119 -0.13  -0.046  0.238 -0.119
 -0.026]"
[12, 6, 13, 18];[1, 7];1;0.5;"[ 0.65   0.352  0.221  0.009  0.087 -0.258  0.084 -0.147  0.025  0.035
  0.033]";"[ 0.46   0.651 -0.938  0.257  0.109  0.245  0.121  0.063  0.17   0.031
 -0.008]"
[6, 13, 18, 7];[1, 12];1;1.0;"[ 0.56   0.639 -0.083 -0.048  0.011 -0.169  0.207  0.015 -0.01   0.053
  0.008]";"[ 0.64   0.077 -0.33   0.37   0.261  0.067 -0.126 -0.261  0.24  -0.005
  0.041]"
[12, 6, 18, 7];[1, 13];1;0.5;"[ 0.606  0.252 -0.22   0.317  0.209 -0.258  0.073  0.025  0.058  0.036
  0.033]";"[ 0.547  0.85  -0.057 -0.358 -0.134  0.245  0.142 -0.281  0.105  0.03
 -0.007]"
[12, 6, 13, 7];[1, 18];1;1.0;"[ 0.655  0.215 -0.011  0.176  0.042  0.014  0.26  -0.066  0.06   0.037
  0.053]";"[ 0.448  0.925 -0.473 -0.076  0.199 -0.299 -0.231 -0.098  0.099  0.027
 -0.048]"
[12, 13, 1, 18];[6, 7];1;1.0;"[ 0.493  0.505 -0.001  0.031  0.137 -0.155  0.021 -0.222  0.064  0.06
  0.019]";"[ 0.773  0.346 -0.494  0.212  0.009  0.04   0.247  0.213  0.092 -0.02
  0.019]"
[13, 1, 18, 7];[6, 12];1;1.0;"[ 0.403  0.792 -0.304 -0.025  0.061 -0.067  0.145 -0.06   0.029  0.078
 -0.005]";"[ 0.953 -0.229  0.113  0.325  0.161 -0.137 -0.    -0.111  0.162 -0.055
  0.068]"
[12, 1, 18, 7];[6, 13];1;0.5;"[ 0.449  0.405 -0.441  0.339  0.259 -0.155  0.011 -0.05   0.097  0.061
  0.019]";"[ 0.86   0.545  0.387 -0.404 -0.234  0.04   0.268 -0.131  0.026 -0.02
  0.02 ]"
[12, 13, 1, 7];[6, 18];1;1.0;"[ 0.499  0.368 -0.233  0.198  0.092  0.117  0.197 -0.141  0.099  0.062
  0.039]";"[ 0.762  0.619 -0.03  -0.122  0.099 -0.504 -0.105  0.051  0.021 -0.023
 -0.021]"
[6, 13, 1, 18];[7, 12];1;0.5;"[ 0.654  0.735 -0.043 -0.24  -0.018 -0.129  0.019 -0.115  0.063  0.003
 -0.014]";"[ 0.45  -0.115 -0.409  0.755  0.319 -0.012  0.252 -0.002  0.094  0.094
  0.086]"
[12, 6, 1, 18];[7, 13];1;0.5;"[ 0.701  0.348 -0.18   0.124  0.18  -0.218 -0.115 -0.105  0.131 -0.014
  0.01 ]";"[ 0.357  0.659 -0.136  0.026 -0.076  0.166  0.52  -0.021 -0.042  0.129
  0.038]"
[12, 6, 13, 1];[7, 18];1;0.5;"[ 0.75   0.311  0.028 -0.017  0.013  0.054  0.071 -0.196  0.133 -0.013
  0.03 ]";"[ 0.259  0.734 -0.552  0.308  0.256 -0.378  0.147  0.161 -0.047  0.127
 -0.003]"
[6, 1, 18, 7];[12, 13];1;0.5;"[ 0.611  0.635 -0.484  0.068  0.104 -0.129  0.008  0.057  0.095  0.004
 -0.014]";"[ 0.538  0.084  0.472  0.139  0.076 -0.012  0.272 -0.346  0.029  0.094
  0.087]"
[6, 13, 1, 7];[12, 18];1;0.5;"[ 0.66   0.598 -0.275 -0.073 -0.062  0.143  0.195 -0.034  0.098  0.005
  0.006]";"[ 0.439  0.159  0.055  0.421  0.408 -0.556 -0.1   -0.163  0.023  0.091
  0.046]"
[12, 6, 1, 7];[13, 18];1;0.5;"[ 0.707  0.211 -0.412  0.291  0.135  0.054  0.061 -0.024  0.166 -0.012
  0.03 ]";"[ 0.346  0.933  0.329 -0.308  0.013 -0.378  0.168 -0.183 -0.112  0.126
 -0.002]"
[12, 13, 18];[1, 6, 7];1;0.5;"[ 0.441  0.392  0.285  0.084  0.166 -0.315  0.113 -0.231 -0.02   0.104
  0.044]";"[ 0.732  0.511 -0.616  0.099  0.023  0.135  0.079  0.077  0.166 -0.036
 -0.005]"
[13, 18, 7];[1, 6, 12];1;1.0;"[ 0.321  0.775 -0.12   0.009  0.065 -0.197  0.278 -0.015 -0.067  0.127
  0.011]";"[ 0.852  0.128 -0.211  0.174  0.124  0.016 -0.086 -0.139  0.213 -0.06
  0.028]"
[12, 18, 7];[1, 6, 13];1;0.5;"[ 0.383  0.259 -0.302  0.495  0.328 -0.315  0.099 -0.001  0.024  0.104
  0.043]";"[ 0.79   0.644 -0.028 -0.311 -0.139  0.135  0.093 -0.153  0.123 -0.037
 -0.004]"
[12, 13, 7];[1, 6, 18];1;1.0;"[ 0.448  0.21  -0.024  0.307  0.106  0.048  0.348 -0.123  0.027  0.106
  0.07 ]";"[ 0.724  0.694 -0.306 -0.123  0.083 -0.228 -0.155 -0.031  0.119 -0.038
 -0.032]"
[6, 13, 18];[1, 7, 12];1;0.3333333333333333;"[ 0.656  0.699  0.228 -0.278 -0.041 -0.28   0.11  -0.088 -0.022  0.028
 -0.001]";"[ 0.517  0.204 -0.559  0.461  0.23   0.1    0.082 -0.066  0.168  0.04
  0.039]"
[12, 6, 18];[1, 7, 13];1;0.3333333333333333;"[ 0.718  0.183  0.046  0.208  0.223 -0.399 -0.069 -0.074  0.069  0.004
  0.031]";"[ 0.455  0.72  -0.377 -0.025 -0.034  0.218  0.261 -0.08   0.078  0.063
  0.007]"
[12, 6, 13];[1, 7, 18];1;0.2;"[ 0.784  0.133  0.324  0.02   0.001 -0.036  0.18  -0.196  0.072  0.006
  0.058]";"[ 0.389  0.77  -0.654  0.163  0.188 -0.144  0.013  0.042  0.074  0.061
 -0.02 ]"
[6, 18, 7];[1, 12, 13];1;0.5;"[ 0.598  0.566 -0.359  0.133  0.121 -0.28   0.096  0.142  0.022  0.028
 -0.002]";"[ 0.575  0.337  0.028  0.05   0.067  0.1    0.096 -0.296  0.125  0.039
  0.04 ]"
[6, 13, 7];[1, 12, 18];1;0.5;"[ 0.664  0.517 -0.081 -0.055 -0.1    0.082  0.345  0.02   0.025  0.03
  0.025]";"[ 0.509  0.387 -0.249  0.238  0.289 -0.263 -0.152 -0.174  0.121  0.038
  0.013]"
[12, 6, 7];[1, 13, 18];1;0.5;"[ 0.726  0.001 -0.263  0.431  0.163 -0.036  0.166  0.033  0.116  0.006
  0.058]";"[ 0.447  0.903 -0.067 -0.247  0.026 -0.144  0.026 -0.187  0.03   0.061
 -0.019]"
[13, 1, 18];[6, 7, 12];1;0.5;"[ 0.447  0.903 -0.067 -0.247  0.026 -0.144  0.026 -0.187  0.03   0.061
 -0.019]";"[ 0.726  0.001 -0.263  0.431  0.163 -0.036  0.166  0.033  0.116  0.006
  0.058]"
[12, 1, 18];[6, 7, 13];1;0.5;"[ 0.509  0.387 -0.249  0.238  0.289 -0.263 -0.152 -0.174  0.121  0.038
  0.013]";"[ 0.664  0.517 -0.081 -0.055 -0.1    0.082  0.345  0.02   0.025  0.03
  0.025]"
[12, 13, 1];[6, 7, 18];1;0.5;"[ 0.575  0.337  0.028  0.05   0.067  0.1    0.096 -0.296  0.125  0.039
  0.04 ]";"[ 0.598  0.566 -0.359  0.133  0.121 -0.28   0.096  0.142  0.022  0.028
 -0.002]"
[1, 18, 7];[6, 12, 13];1;0.5;"[ 0.389  0.77  -0.654  0.163  0.188 -0.144  0.013  0.042  0.074  0.061
 -0.02 ]";"[ 0.784  0.133  0.324  0.02   0.001 -0.036  0.18  -0.196  0.072  0.006
  0.058]"
